direction,model,group,u_pred
pbmc5k_to_pbmc10k,totalvi,correct,0.07099723815917969
pbmc5k_to_pbmc10k,totalvi,correct,0.010572850704193115
pbmc5k_to_pbmc10k,totalvi,correct,0.17841112613677979
pbmc5k_to_pbmc10k,totalvi,correct,0.11960399150848389
pbmc5k_to_pbmc10k,totalvi,correct,0.09416812658309937
pbmc5k_to_pbmc10k,totalvi,correct,0.007804751396179199
pbmc5k_to_pbmc10k,totalvi,correct,0.3155156970024109
pbmc5k_to_pbmc10k,totalvi,correct,0.5376560688018799
pbmc5k_to_pbmc10k,totalvi,correct,0.22898977994918823
pbmc5k_to_pbmc10k,totalvi,correct,0.07624202966690063
pbmc5k_to_pbmc10k,totalvi,correct,0.009748339653015137
pbmc5k_to_pbmc10k,totalvi,correct,0.04015505313873291
pbmc5k_to_pbmc10k,totalvi,correct,0.024387359619140625
pbmc5k_to_pbmc10k,totalvi,correct,0.15698391199111938
pbmc5k_to_pbmc10k,totalvi,correct,0.0036250948905944824
pbmc5k_to_pbmc10k,totalvi,correct,0.31343114376068115
pbmc5k_to_pbmc10k,totalvi,correct,0.023614048957824707
pbmc5k_to_pbmc10k,totalvi,correct,0.002017498016357422
pbmc5k_to_pbmc10k,totalvi,correct,0.13347095251083374
pbmc5k_to_pbmc10k,totalvi,correct,0.1271660327911377
pbmc5k_to_pbmc10k,totalvi,correct,0.004952132701873779
pbmc5k_to_pbmc10k,totalvi,correct,0.1939501166343689
pbmc5k_to_pbmc10k,totalvi,correct,0.04340183734893799
pbmc5k_to_pbmc10k,totalvi,correct,0.3887707591056824
pbmc5k_to_pbmc10k,totalvi,correct,0.2771662473678589
pbmc5k_to_pbmc10k,totalvi,correct,0.017010092735290527
pbmc5k_to_pbmc10k,totalvi,correct,0.0010894536972045898
pbmc5k_to_pbmc10k,totalvi,correct,0.31630975008010864
pbmc5k_to_pbmc10k,totalvi,correct,0.027312040328979492
pbmc5k_to_pbmc10k,totalvi,correct,0.006608486175537109
pbmc5k_to_pbmc10k,totalvi,correct,0.005740046501159668
pbmc5k_to_pbmc10k,totalvi,correct,0.22591280937194824
pbmc5k_to_pbmc10k,totalvi,correct,0.11596697568893433
pbmc5k_to_pbmc10k,totalvi,correct,0.01948714256286621
pbmc5k_to_pbmc10k,totalvi,correct,0.16996914148330688
pbmc5k_to_pbmc10k,totalvi,correct,0.36324042081832886
pbmc5k_to_pbmc10k,totalvi,correct,0.0028862953186035156
pbmc5k_to_pbmc10k,totalvi,correct,0.005525529384613037
pbmc5k_to_pbmc10k,totalvi,correct,0.04060208797454834
pbmc5k_to_pbmc10k,totalvi,correct,0.0484505295753479
pbmc5k_to_pbmc10k,totalvi,correct,0.036581993103027344
pbmc5k_to_pbmc10k,totalvi,correct,0.16432607173919678
pbmc5k_to_pbmc10k,totalvi,correct,0.15466266870498657
pbmc5k_to_pbmc10k,totalvi,correct,0.13998693227767944
pbmc5k_to_pbmc10k,totalvi,correct,0.0760079026222229
pbmc5k_to_pbmc10k,totalvi,correct,0.0056441426277160645
pbmc5k_to_pbmc10k,totalvi,correct,0.3877490758895874
pbmc5k_to_pbmc10k,totalvi,correct,0.23272085189819336
pbmc5k_to_pbmc10k,totalvi,correct,0.26300299167633057
pbmc5k_to_pbmc10k,totalvi,correct,0.543264627456665
pbmc5k_to_pbmc10k,totalvi,correct,0.019964277744293213
pbmc5k_to_pbmc10k,totalvi,correct,0.008934438228607178
pbmc5k_to_pbmc10k,totalvi,correct,0.08136129379272461
pbmc5k_to_pbmc10k,totalvi,correct,0.17788881063461304
pbmc5k_to_pbmc10k,totalvi,correct,0.4242313504219055
pbmc5k_to_pbmc10k,totalvi,correct,0.5068597793579102
pbmc5k_to_pbmc10k,totalvi,correct,0.19114071130752563
pbmc5k_to_pbmc10k,totalvi,correct,0.001189589500427246
pbmc5k_to_pbmc10k,totalvi,correct,0.16773968935012817
pbmc5k_to_pbmc10k,totalvi,correct,0.003548264503479004
pbmc5k_to_pbmc10k,totalvi,correct,0.5588927268981934
pbmc5k_to_pbmc10k,totalvi,correct,0.09669458866119385
pbmc5k_to_pbmc10k,totalvi,correct,0.02909719944000244
pbmc5k_to_pbmc10k,totalvi,correct,0.021897614002227783
pbmc5k_to_pbmc10k,totalvi,correct,0.0020668506622314453
pbmc5k_to_pbmc10k,totalvi,correct,0.11688536405563354
pbmc5k_to_pbmc10k,totalvi,correct,0.11540257930755615
pbmc5k_to_pbmc10k,totalvi,correct,0.07016247510910034
pbmc5k_to_pbmc10k,totalvi,correct,0.22396159172058105
pbmc5k_to_pbmc10k,totalvi,correct,0.004590213298797607
pbmc5k_to_pbmc10k,totalvi,correct,0.13434940576553345
pbmc5k_to_pbmc10k,totalvi,correct,0.07243472337722778
pbmc5k_to_pbmc10k,totalvi,correct,0.009678781032562256
pbmc5k_to_pbmc10k,totalvi,correct,0.006493926048278809
pbmc5k_to_pbmc10k,totalvi,correct,0.4912317991256714
pbmc5k_to_pbmc10k,totalvi,correct,0.04424923658370972
pbmc5k_to_pbmc10k,totalvi,correct,0.14263415336608887
pbmc5k_to_pbmc10k,totalvi,correct,0.13733696937561035
pbmc5k_to_pbmc10k,totalvi,correct,0.011148273944854736
pbmc5k_to_pbmc10k,totalvi,correct,0.0036128759384155273
pbmc5k_to_pbmc10k,totalvi,correct,0.04988133907318115
pbmc5k_to_pbmc10k,totalvi,correct,0.021789848804473877
pbmc5k_to_pbmc10k,totalvi,correct,0.28229111433029175
pbmc5k_to_pbmc10k,totalvi,correct,0.21769589185714722
pbmc5k_to_pbmc10k,totalvi,correct,0.06736916303634644
pbmc5k_to_pbmc10k,totalvi,correct,0.02194666862487793
pbmc5k_to_pbmc10k,totalvi,correct,0.07743293046951294
pbmc5k_to_pbmc10k,totalvi,correct,0.21316081285476685
pbmc5k_to_pbmc10k,totalvi,correct,0.5226958990097046
pbmc5k_to_pbmc10k,totalvi,correct,0.056299686431884766
pbmc5k_to_pbmc10k,totalvi,correct,0.42275893688201904
pbmc5k_to_pbmc10k,totalvi,correct,0.06907695531845093
pbmc5k_to_pbmc10k,totalvi,correct,0.2896876335144043
pbmc5k_to_pbmc10k,totalvi,correct,0.11104261875152588
pbmc5k_to_pbmc10k,totalvi,correct,0.5457738637924194
pbmc5k_to_pbmc10k,totalvi,correct,0.10950857400894165
pbmc5k_to_pbmc10k,totalvi,correct,0.20340269804000854
pbmc5k_to_pbmc10k,totalvi,correct,0.0422244668006897
pbmc5k_to_pbmc10k,totalvi,correct,0.026741087436676025
pbmc5k_to_pbmc10k,totalvi,correct,0.05698615312576294
pbmc5k_to_pbmc10k,totalvi,correct,0.09221518039703369
pbmc5k_to_pbmc10k,totalvi,correct,0.001094222068786621
pbmc5k_to_pbmc10k,totalvi,correct,0.22976845502853394
pbmc5k_to_pbmc10k,totalvi,correct,0.00025588274002075195
pbmc5k_to_pbmc10k,totalvi,correct,0.09610491991043091
pbmc5k_to_pbmc10k,totalvi,correct,0.10069108009338379
pbmc5k_to_pbmc10k,totalvi,correct,0.0008507966995239258
pbmc5k_to_pbmc10k,totalvi,correct,0.004886031150817871
pbmc5k_to_pbmc10k,totalvi,correct,0.0010157227516174316
pbmc5k_to_pbmc10k,totalvi,correct,0.016140460968017578
pbmc5k_to_pbmc10k,totalvi,correct,0.05281078815460205
pbmc5k_to_pbmc10k,totalvi,correct,0.35971957445144653
pbmc5k_to_pbmc10k,totalvi,correct,0.31806468963623047
pbmc5k_to_pbmc10k,totalvi,correct,0.26287418603897095
pbmc5k_to_pbmc10k,totalvi,correct,0.06316268444061279
pbmc5k_to_pbmc10k,totalvi,correct,0.4039006233215332
pbmc5k_to_pbmc10k,totalvi,correct,0.09427493810653687
pbmc5k_to_pbmc10k,totalvi,correct,0.015525341033935547
pbmc5k_to_pbmc10k,totalvi,correct,0.014280736446380615
pbmc5k_to_pbmc10k,totalvi,correct,0.018770813941955566
pbmc5k_to_pbmc10k,totalvi,correct,0.24889612197875977
pbmc5k_to_pbmc10k,totalvi,correct,0.04594451189041138
pbmc5k_to_pbmc10k,totalvi,correct,0.04195207357406616
pbmc5k_to_pbmc10k,totalvi,correct,0.2818809151649475
pbmc5k_to_pbmc10k,totalvi,correct,0.17283636331558228
pbmc5k_to_pbmc10k,totalvi,correct,0.09073841571807861
pbmc5k_to_pbmc10k,totalvi,correct,0.037467122077941895
pbmc5k_to_pbmc10k,totalvi,correct,0.005372345447540283
pbmc5k_to_pbmc10k,totalvi,correct,0.2049541473388672
pbmc5k_to_pbmc10k,totalvi,correct,0.017148852348327637
pbmc5k_to_pbmc10k,totalvi,correct,0.11163127422332764
pbmc5k_to_pbmc10k,totalvi,correct,0.0026313066482543945
pbmc5k_to_pbmc10k,totalvi,correct,0.26522016525268555
pbmc5k_to_pbmc10k,totalvi,correct,0.15870481729507446
pbmc5k_to_pbmc10k,totalvi,correct,0.02767258882522583
pbmc5k_to_pbmc10k,totalvi,correct,0.35540950298309326
pbmc5k_to_pbmc10k,totalvi,correct,0.4434458017349243
pbmc5k_to_pbmc10k,totalvi,correct,0.03008246421813965
pbmc5k_to_pbmc10k,totalvi,correct,0.09277987480163574
pbmc5k_to_pbmc10k,totalvi,correct,0.06702756881713867
pbmc5k_to_pbmc10k,totalvi,correct,0.029727518558502197
pbmc5k_to_pbmc10k,totalvi,correct,0.013691067695617676
pbmc5k_to_pbmc10k,totalvi,correct,0.004403412342071533
pbmc5k_to_pbmc10k,totalvi,correct,0.26821082830429077
pbmc5k_to_pbmc10k,totalvi,correct,0.00017201900482177734
pbmc5k_to_pbmc10k,totalvi,correct,0.2422153353691101
pbmc5k_to_pbmc10k,totalvi,correct,0.5874436497688293
pbmc5k_to_pbmc10k,totalvi,correct,0.0021973252296447754
pbmc5k_to_pbmc10k,totalvi,correct,0.09020751714706421
pbmc5k_to_pbmc10k,totalvi,correct,0.0022807717323303223
pbmc5k_to_pbmc10k,totalvi,correct,0.05953776836395264
pbmc5k_to_pbmc10k,totalvi,correct,0.1801123023033142
pbmc5k_to_pbmc10k,totalvi,correct,0.05961453914642334
pbmc5k_to_pbmc10k,totalvi,correct,0.05894136428833008
pbmc5k_to_pbmc10k,totalvi,correct,0.085105299949646
pbmc5k_to_pbmc10k,totalvi,correct,0.0007791519165039062
pbmc5k_to_pbmc10k,totalvi,correct,0.0021126866340637207
pbmc5k_to_pbmc10k,totalvi,correct,0.04081130027770996
pbmc5k_to_pbmc10k,totalvi,correct,0.5648492574691772
pbmc5k_to_pbmc10k,totalvi,correct,0.1922311782836914
pbmc5k_to_pbmc10k,totalvi,correct,0.0586811900138855
pbmc5k_to_pbmc10k,totalvi,correct,0.019402801990509033
pbmc5k_to_pbmc10k,totalvi,correct,0.0016268491744995117
pbmc5k_to_pbmc10k,totalvi,correct,0.22581809759140015
pbmc5k_to_pbmc10k,totalvi,correct,0.1569194197654724
pbmc5k_to_pbmc10k,totalvi,correct,0.014328539371490479
pbmc5k_to_pbmc10k,totalvi,correct,0.0014916062355041504
pbmc5k_to_pbmc10k,totalvi,correct,0.07363444566726685
pbmc5k_to_pbmc10k,totalvi,correct,0.06008666753768921
pbmc5k_to_pbmc10k,totalvi,correct,0.09592980146408081
pbmc5k_to_pbmc10k,totalvi,correct,0.18282157182693481
pbmc5k_to_pbmc10k,totalvi,correct,0.01895761489868164
pbmc5k_to_pbmc10k,totalvi,correct,0.30668896436691284
pbmc5k_to_pbmc10k,totalvi,correct,0.0032154321670532227
pbmc5k_to_pbmc10k,totalvi,correct,0.19736409187316895
pbmc5k_to_pbmc10k,totalvi,correct,0.009989798069000244
pbmc5k_to_pbmc10k,totalvi,correct,0.19572103023529053
pbmc5k_to_pbmc10k,totalvi,correct,0.006539702415466309
pbmc5k_to_pbmc10k,totalvi,correct,0.02314549684524536
pbmc5k_to_pbmc10k,totalvi,correct,0.26950788497924805
pbmc5k_to_pbmc10k,totalvi,correct,0.06962811946868896
pbmc5k_to_pbmc10k,totalvi,correct,0.27719682455062866
pbmc5k_to_pbmc10k,totalvi,correct,0.0332452654838562
pbmc5k_to_pbmc10k,totalvi,correct,0.3388682007789612
pbmc5k_to_pbmc10k,totalvi,correct,0.3568152189254761
pbmc5k_to_pbmc10k,totalvi,correct,0.11628574132919312
pbmc5k_to_pbmc10k,totalvi,correct,0.003975510597229004
pbmc5k_to_pbmc10k,totalvi,correct,4.8279762268066406e-05
pbmc5k_to_pbmc10k,totalvi,correct,0.09140264987945557
pbmc5k_to_pbmc10k,totalvi,correct,0.042227745056152344
pbmc5k_to_pbmc10k,totalvi,correct,0.013666093349456787
pbmc5k_to_pbmc10k,totalvi,correct,0.5185719132423401
pbmc5k_to_pbmc10k,totalvi,correct,0.1434512734413147
pbmc5k_to_pbmc10k,totalvi,correct,0.11443924903869629
pbmc5k_to_pbmc10k,totalvi,correct,0.46144789457321167
pbmc5k_to_pbmc10k,totalvi,correct,0.46296846866607666
pbmc5k_to_pbmc10k,totalvi,correct,0.010863661766052246
pbmc5k_to_pbmc10k,totalvi,correct,0.11202162504196167
pbmc5k_to_pbmc10k,totalvi,correct,0.5920456647872925
pbmc5k_to_pbmc10k,totalvi,correct,0.4200572371482849
pbmc5k_to_pbmc10k,totalvi,correct,0.06645524501800537
pbmc5k_to_pbmc10k,totalvi,correct,9.906291961669922e-05
pbmc5k_to_pbmc10k,totalvi,correct,0.6612124443054199
pbmc5k_to_pbmc10k,totalvi,correct,0.14278924465179443
pbmc5k_to_pbmc10k,totalvi,correct,0.004398822784423828
pbmc5k_to_pbmc10k,totalvi,correct,0.22390532493591309
pbmc5k_to_pbmc10k,totalvi,correct,0.33906304836273193
pbmc5k_to_pbmc10k,totalvi,correct,0.003075897693634033
pbmc5k_to_pbmc10k,totalvi,correct,0.050186872482299805
pbmc5k_to_pbmc10k,totalvi,correct,0.27590394020080566
pbmc5k_to_pbmc10k,totalvi,correct,0.0028087496757507324
pbmc5k_to_pbmc10k,totalvi,correct,0.03193998336791992
pbmc5k_to_pbmc10k,totalvi,correct,0.24605858325958252
pbmc5k_to_pbmc10k,totalvi,correct,0.013884305953979492
pbmc5k_to_pbmc10k,totalvi,correct,0.07975876331329346
pbmc5k_to_pbmc10k,totalvi,correct,0.032742321491241455
pbmc5k_to_pbmc10k,totalvi,correct,0.0032912492752075195
pbmc5k_to_pbmc10k,totalvi,correct,0.0050081610679626465
pbmc5k_to_pbmc10k,totalvi,correct,0.020926475524902344
pbmc5k_to_pbmc10k,totalvi,correct,0.1051262617111206
pbmc5k_to_pbmc10k,totalvi,correct,0.02677100896835327
pbmc5k_to_pbmc10k,totalvi,correct,0.1387232542037964
pbmc5k_to_pbmc10k,totalvi,correct,0.4882735013961792
pbmc5k_to_pbmc10k,totalvi,correct,0.05954939126968384
pbmc5k_to_pbmc10k,totalvi,correct,0.24494093656539917
pbmc5k_to_pbmc10k,totalvi,correct,0.07478439807891846
pbmc5k_to_pbmc10k,totalvi,correct,0.06359541416168213
pbmc5k_to_pbmc10k,totalvi,correct,0.20850330591201782
pbmc5k_to_pbmc10k,totalvi,correct,0.23691290616989136
pbmc5k_to_pbmc10k,totalvi,correct,0.07599294185638428
pbmc5k_to_pbmc10k,totalvi,correct,0.02072840929031372
pbmc5k_to_pbmc10k,totalvi,correct,0.0011766552925109863
pbmc5k_to_pbmc10k,totalvi,correct,0.1325472593307495
pbmc5k_to_pbmc10k,totalvi,correct,0.41061151027679443
pbmc5k_to_pbmc10k,totalvi,correct,0.04677700996398926
pbmc5k_to_pbmc10k,totalvi,correct,0.03151124715805054
pbmc5k_to_pbmc10k,totalvi,correct,0.03342437744140625
pbmc5k_to_pbmc10k,totalvi,correct,0.011959254741668701
pbmc5k_to_pbmc10k,totalvi,correct,0.39003872871398926
pbmc5k_to_pbmc10k,totalvi,correct,0.006917238235473633
pbmc5k_to_pbmc10k,totalvi,correct,0.037984371185302734
pbmc5k_to_pbmc10k,totalvi,correct,0.10355180501937866
pbmc5k_to_pbmc10k,totalvi,correct,0.01386404037475586
pbmc5k_to_pbmc10k,totalvi,correct,0.5207610726356506
pbmc5k_to_pbmc10k,totalvi,correct,0.000871121883392334
pbmc5k_to_pbmc10k,totalvi,correct,0.0005804300308227539
pbmc5k_to_pbmc10k,totalvi,correct,0.07833439111709595
pbmc5k_to_pbmc10k,totalvi,correct,0.04010564088821411
pbmc5k_to_pbmc10k,totalvi,correct,0.24406570196151733
pbmc5k_to_pbmc10k,totalvi,correct,0.10731750726699829
pbmc5k_to_pbmc10k,totalvi,correct,0.25364524126052856
pbmc5k_to_pbmc10k,totalvi,correct,0.21761739253997803
pbmc5k_to_pbmc10k,totalvi,correct,0.4417648911476135
pbmc5k_to_pbmc10k,totalvi,correct,0.013478219509124756
pbmc5k_to_pbmc10k,totalvi,correct,0.0030008554458618164
pbmc5k_to_pbmc10k,totalvi,correct,0.16325163841247559
pbmc5k_to_pbmc10k,totalvi,correct,0.010328173637390137
pbmc5k_to_pbmc10k,totalvi,correct,0.021133482456207275
pbmc5k_to_pbmc10k,totalvi,correct,0.03467530012130737
pbmc5k_to_pbmc10k,totalvi,correct,0.12309294939041138
pbmc5k_to_pbmc10k,totalvi,correct,0.002148866653442383
pbmc5k_to_pbmc10k,totalvi,correct,0.05464237928390503
pbmc5k_to_pbmc10k,totalvi,correct,0.14233553409576416
pbmc5k_to_pbmc10k,totalvi,correct,0.3536105751991272
pbmc5k_to_pbmc10k,totalvi,correct,0.25206249952316284
pbmc5k_to_pbmc10k,totalvi,correct,0.06048619747161865
pbmc5k_to_pbmc10k,totalvi,correct,0.07766520977020264
pbmc5k_to_pbmc10k,totalvi,correct,0.44052571058273315
pbmc5k_to_pbmc10k,totalvi,correct,0.0033873915672302246
pbmc5k_to_pbmc10k,totalvi,correct,0.005363523960113525
pbmc5k_to_pbmc10k,totalvi,correct,0.007038772106170654
pbmc5k_to_pbmc10k,totalvi,correct,0.039854466915130615
pbmc5k_to_pbmc10k,totalvi,correct,0.427448034286499
pbmc5k_to_pbmc10k,totalvi,correct,0.26717525720596313
pbmc5k_to_pbmc10k,totalvi,correct,0.0723419189453125
pbmc5k_to_pbmc10k,totalvi,correct,0.38444846868515015
pbmc5k_to_pbmc10k,totalvi,correct,0.06421780586242676
pbmc5k_to_pbmc10k,totalvi,correct,0.5896018743515015
pbmc5k_to_pbmc10k,totalvi,correct,0.6472957134246826
pbmc5k_to_pbmc10k,totalvi,correct,0.017802298069000244
pbmc5k_to_pbmc10k,totalvi,correct,0.19306206703186035
pbmc5k_to_pbmc10k,totalvi,correct,0.37434160709381104
pbmc5k_to_pbmc10k,totalvi,correct,0.052381813526153564
pbmc5k_to_pbmc10k,totalvi,correct,0.24961107969284058
pbmc5k_to_pbmc10k,totalvi,correct,0.5405435562133789
pbmc5k_to_pbmc10k,totalvi,correct,0.15756142139434814
pbmc5k_to_pbmc10k,totalvi,correct,0.10248380899429321
pbmc5k_to_pbmc10k,totalvi,correct,0.25100791454315186
pbmc5k_to_pbmc10k,totalvi,correct,0.3786293864250183
pbmc5k_to_pbmc10k,totalvi,correct,0.10434502363204956
pbmc5k_to_pbmc10k,totalvi,correct,0.00864022970199585
pbmc5k_to_pbmc10k,totalvi,correct,0.295626699924469
pbmc5k_to_pbmc10k,totalvi,correct,0.25453847646713257
pbmc5k_to_pbmc10k,totalvi,correct,0.45369952917099
pbmc5k_to_pbmc10k,totalvi,correct,0.002326667308807373
pbmc5k_to_pbmc10k,totalvi,correct,0.16294580698013306
pbmc5k_to_pbmc10k,totalvi,correct,0.35295188426971436
pbmc5k_to_pbmc10k,totalvi,correct,0.005337893962860107
pbmc5k_to_pbmc10k,totalvi,correct,0.15394943952560425
pbmc5k_to_pbmc10k,totalvi,correct,0.0011965036392211914
pbmc5k_to_pbmc10k,totalvi,correct,0.0021912455558776855
pbmc5k_to_pbmc10k,totalvi,correct,0.06940090656280518
pbmc5k_to_pbmc10k,totalvi,correct,0.2678184509277344
pbmc5k_to_pbmc10k,totalvi,correct,0.1876651644706726
pbmc5k_to_pbmc10k,totalvi,correct,0.3750292658805847
pbmc5k_to_pbmc10k,totalvi,correct,0.17374098300933838
pbmc5k_to_pbmc10k,totalvi,correct,0.18621224164962769
pbmc5k_to_pbmc10k,totalvi,correct,0.011099457740783691
pbmc5k_to_pbmc10k,totalvi,correct,0.210685133934021
pbmc5k_to_pbmc10k,totalvi,correct,0.42589592933654785
pbmc5k_to_pbmc10k,totalvi,correct,0.5270015001296997
pbmc5k_to_pbmc10k,totalvi,correct,0.5980995297431946
pbmc5k_to_pbmc10k,totalvi,correct,0.12360620498657227
pbmc5k_to_pbmc10k,totalvi,correct,0.048591554164886475
pbmc5k_to_pbmc10k,totalvi,correct,0.5068669319152832
pbmc5k_to_pbmc10k,totalvi,correct,0.04694545269012451
pbmc5k_to_pbmc10k,totalvi,correct,0.4952019453048706
pbmc5k_to_pbmc10k,totalvi,correct,0.2949550151824951
pbmc5k_to_pbmc10k,totalvi,correct,0.06213110685348511
pbmc5k_to_pbmc10k,totalvi,correct,0.028399169445037842
pbmc5k_to_pbmc10k,totalvi,correct,0.279291570186615
pbmc5k_to_pbmc10k,totalvi,correct,0.14125549793243408
pbmc5k_to_pbmc10k,totalvi,correct,0.060396432876586914
pbmc5k_to_pbmc10k,totalvi,correct,0.06562340259552002
pbmc5k_to_pbmc10k,totalvi,correct,0.10986125469207764
pbmc5k_to_pbmc10k,totalvi,correct,0.014456868171691895
pbmc5k_to_pbmc10k,totalvi,correct,0.002687811851501465
pbmc5k_to_pbmc10k,totalvi,correct,0.17396330833435059
pbmc5k_to_pbmc10k,totalvi,correct,0.025116324424743652
pbmc5k_to_pbmc10k,totalvi,correct,0.11872965097427368
pbmc5k_to_pbmc10k,totalvi,correct,0.0024439096450805664
pbmc5k_to_pbmc10k,totalvi,correct,0.3118196725845337
pbmc5k_to_pbmc10k,totalvi,correct,0.48705434799194336
pbmc5k_to_pbmc10k,totalvi,correct,0.16131114959716797
pbmc5k_to_pbmc10k,totalvi,correct,0.3190598487854004
pbmc5k_to_pbmc10k,totalvi,correct,0.23065203428268433
pbmc5k_to_pbmc10k,totalvi,correct,0.09998846054077148
pbmc5k_to_pbmc10k,totalvi,correct,0.20969074964523315
pbmc5k_to_pbmc10k,totalvi,correct,0.2206215262413025
pbmc5k_to_pbmc10k,totalvi,correct,0.19517213106155396
pbmc5k_to_pbmc10k,totalvi,correct,0.015640974044799805
pbmc5k_to_pbmc10k,totalvi,correct,0.014990150928497314
pbmc5k_to_pbmc10k,totalvi,correct,0.010186612606048584
pbmc5k_to_pbmc10k,totalvi,correct,0.5836604237556458
pbmc5k_to_pbmc10k,totalvi,correct,0.12613916397094727
pbmc5k_to_pbmc10k,totalvi,correct,0.04207122325897217
pbmc5k_to_pbmc10k,totalvi,correct,0.07219898700714111
pbmc5k_to_pbmc10k,totalvi,correct,0.06911414861679077
pbmc5k_to_pbmc10k,totalvi,correct,0.21140390634536743
pbmc5k_to_pbmc10k,totalvi,correct,0.14549154043197632
pbmc5k_to_pbmc10k,totalvi,correct,0.016124606132507324
pbmc5k_to_pbmc10k,totalvi,correct,0.0007241368293762207
pbmc5k_to_pbmc10k,totalvi,correct,0.2942037582397461
pbmc5k_to_pbmc10k,totalvi,correct,0.0049127936363220215
pbmc5k_to_pbmc10k,totalvi,correct,0.48185664415359497
pbmc5k_to_pbmc10k,totalvi,correct,0.2901649475097656
pbmc5k_to_pbmc10k,totalvi,correct,0.2329941987991333
pbmc5k_to_pbmc10k,totalvi,correct,0.016456961631774902
pbmc5k_to_pbmc10k,totalvi,correct,0.3878399133682251
pbmc5k_to_pbmc10k,totalvi,correct,0.054373979568481445
pbmc5k_to_pbmc10k,totalvi,correct,0.09650683403015137
pbmc5k_to_pbmc10k,totalvi,correct,0.49350666999816895
pbmc5k_to_pbmc10k,totalvi,correct,0.4822770357131958
pbmc5k_to_pbmc10k,totalvi,correct,0.08023238182067871
pbmc5k_to_pbmc10k,totalvi,correct,0.026232481002807617
pbmc5k_to_pbmc10k,totalvi,correct,0.03083205223083496
pbmc5k_to_pbmc10k,totalvi,correct,0.008343219757080078
pbmc5k_to_pbmc10k,totalvi,correct,0.0100630521774292
pbmc5k_to_pbmc10k,totalvi,correct,0.05370992422103882
pbmc5k_to_pbmc10k,totalvi,correct,0.31422698497772217
pbmc5k_to_pbmc10k,totalvi,correct,0.37264424562454224
pbmc5k_to_pbmc10k,totalvi,correct,0.02352619171142578
pbmc5k_to_pbmc10k,totalvi,correct,0.09142309427261353
pbmc5k_to_pbmc10k,totalvi,correct,0.03657889366149902
pbmc5k_to_pbmc10k,totalvi,correct,0.25976014137268066
pbmc5k_to_pbmc10k,totalvi,correct,0.003503859043121338
pbmc5k_to_pbmc10k,totalvi,correct,0.5245322585105896
pbmc5k_to_pbmc10k,totalvi,correct,0.0280267596244812
pbmc5k_to_pbmc10k,totalvi,correct,0.5376338958740234
pbmc5k_to_pbmc10k,totalvi,correct,0.17773407697677612
pbmc5k_to_pbmc10k,totalvi,correct,0.33173829317092896
pbmc5k_to_pbmc10k,totalvi,correct,0.24661993980407715
pbmc5k_to_pbmc10k,totalvi,correct,0.15651726722717285
pbmc5k_to_pbmc10k,totalvi,correct,0.06155616044998169
pbmc5k_to_pbmc10k,totalvi,correct,0.05868631601333618
pbmc5k_to_pbmc10k,totalvi,correct,0.01958286762237549
pbmc5k_to_pbmc10k,totalvi,correct,0.03545182943344116
pbmc5k_to_pbmc10k,totalvi,correct,0.19397002458572388
pbmc5k_to_pbmc10k,totalvi,correct,0.09278929233551025
pbmc5k_to_pbmc10k,totalvi,correct,0.0021372437477111816
pbmc5k_to_pbmc10k,totalvi,correct,0.20875388383865356
pbmc5k_to_pbmc10k,totalvi,correct,0.15772098302841187
pbmc5k_to_pbmc10k,totalvi,correct,0.17267274856567383
pbmc5k_to_pbmc10k,totalvi,correct,0.1439833641052246
pbmc5k_to_pbmc10k,totalvi,correct,0.05763596296310425
pbmc5k_to_pbmc10k,totalvi,correct,0.18236172199249268
pbmc5k_to_pbmc10k,totalvi,correct,0.054789185523986816
pbmc5k_to_pbmc10k,totalvi,correct,0.056803882122039795
pbmc5k_to_pbmc10k,totalvi,correct,0.01153409481048584
pbmc5k_to_pbmc10k,totalvi,correct,0.10204243659973145
pbmc5k_to_pbmc10k,totalvi,correct,0.21406447887420654
pbmc5k_to_pbmc10k,totalvi,correct,0.2572147846221924
pbmc5k_to_pbmc10k,totalvi,correct,0.3521164655685425
pbmc5k_to_pbmc10k,totalvi,correct,0.1434255838394165
pbmc5k_to_pbmc10k,totalvi,correct,0.02084439992904663
pbmc5k_to_pbmc10k,totalvi,correct,0.005927622318267822
pbmc5k_to_pbmc10k,totalvi,correct,0.034068524837493896
pbmc5k_to_pbmc10k,totalvi,correct,0.574654221534729
pbmc5k_to_pbmc10k,totalvi,correct,0.11344504356384277
pbmc5k_to_pbmc10k,totalvi,correct,0.38127779960632324
pbmc5k_to_pbmc10k,totalvi,correct,0.01066279411315918
pbmc5k_to_pbmc10k,totalvi,correct,0.0077446699142456055
pbmc5k_to_pbmc10k,totalvi,correct,0.19288098812103271
pbmc5k_to_pbmc10k,totalvi,correct,0.2505534887313843
pbmc5k_to_pbmc10k,totalvi,correct,0.0007112026214599609
pbmc5k_to_pbmc10k,totalvi,correct,0.26869308948516846
pbmc5k_to_pbmc10k,totalvi,correct,0.0163801908493042
pbmc5k_to_pbmc10k,totalvi,correct,0.08567124605178833
pbmc5k_to_pbmc10k,totalvi,correct,0.5628029108047485
pbmc5k_to_pbmc10k,totalvi,correct,0.1622333526611328
pbmc5k_to_pbmc10k,totalvi,correct,0.007210433483123779
pbmc5k_to_pbmc10k,totalvi,correct,0.0927465558052063
